Id,Url,Last crawl status,Last crawled at,Created at
19412094,https://www.medicalcountermeasures.gov/newsroom/2017/radiation-blood-platelets/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:02:05 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412095,https://www.medicalcountermeasures.gov/newsroom/2017/2018-baa/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:02:26 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412096,https://www.medicalcountermeasures.gov/newsroom/2017/anthrax-diagnostic/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:02:56 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412098,https://www.medicalcountermeasures.gov/newsroom/2018/leukine-ars/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:03:55 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412100,https://www.medicalcountermeasures.gov/newsroom/2018/decontamination/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:04:57 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412101,https://www.medicalcountermeasures.gov/newsroom/2018/drive-funding/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:05:25 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412102,https://www.medicalcountermeasures.gov/newsroom/2018/antrhrax-sns-purchase/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:05:51 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412103,https://www.medicalcountermeasures.gov/newsroom/2018/nerve-agent/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:06:16 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412104,https://www.medicalcountermeasures.gov/newsroom/2018/philadelphia-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:06:28 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412105,https://www.medicalcountermeasures.gov/newsroom/2018/houston-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:06:41 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412106,https://www.medicalcountermeasures.gov/newsroom/2018/new-york-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:06:52 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412107,https://www.medicalcountermeasures.gov/newsroom/2018/new-orleans-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:07:05 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412108,https://www.medicalcountermeasures.gov/newsroom/2018/los-angeles-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:07:22 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412109,https://www.medicalcountermeasures.gov/newsroom/2018/greater-boston-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:07:38 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412110,https://www.medicalcountermeasures.gov/newsroom/2018/raleigh-durham-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:07:50 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412111,https://www.medicalcountermeasures.gov/newsroom/2018/seattle-bellevue-accelerator/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:08:03 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412113,https://www.medicalcountermeasures.gov/newsroom/2018/tpoxx/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:08:27 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412114,https://www.medicalcountermeasures.gov/newsroom/2018/novel/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:08:40 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412116,https://www.medicalcountermeasures.gov/newsroom/2018/flu-test/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:09:07 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412117,https://www.medicalcountermeasures.gov/newsroom/2018/sulfur-mustard/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:09:17 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412118,https://www.medicalcountermeasures.gov/newsroom/2018/faster-tests/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:09:32 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412119,https://www.medicalcountermeasures.gov/newsroom/2018/smallpox-antiviral/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:09:44 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412120,https://www.medicalcountermeasures.gov/newsroom/2018/genentech/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:09:55 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412121,https://www.medicalcountermeasures.gov/newsroom/2018/burn-dressing/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:10:06 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412122,https://www.medicalcountermeasures.gov/newsroom/2018/security-threats/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:10:19 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412124,https://www.medicalcountermeasures.gov/newsroom/2019/expand-accelerators/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:10:46 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412125,https://www.medicalcountermeasures.gov/newsroom/2019/chemical-decontamination/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:10:59 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412126,https://www.medicalcountermeasures.gov/newsroom/2019/marburg/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:11:10 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412127,https://www.medicalcountermeasures.gov/newsroom/2019/burndeepview/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:11:22 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412128,https://www.medicalcountermeasures.gov/newsroom/2019/venatorx/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:11:33 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412129,https://www.medicalcountermeasures.gov/newsroom/2019/silverlonsulfermustard/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:11:43 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412131,https://www.medicalcountermeasures.gov/newsroom/2019/smallpox-vaccine-purchase-sns/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:12:06 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412132,https://www.medicalcountermeasures.gov/newsroom/2019/expand-accelerator-network/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:12:18 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412133,https://www.medicalcountermeasures.gov/newsroom/2019/investigational-ebola-treatment/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:12:30 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412134,https://www.medicalcountermeasures.gov/newsroom/2019/smallpox-and-monkeypox-licensed-vaccine/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:12:41 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412135,https://www.medicalcountermeasures.gov/newsroom/2019/blood-platelets/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:12:53 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412136,https://www.medicalcountermeasures.gov/newsroom/2019/filovirus-vaccines/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:13:05 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412137,https://www.medicalcountermeasures.gov/newsroom/2019/lung-chip/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:13:16 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412139,https://www.medicalcountermeasures.gov/newsroom/2019/ebola-rdt/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:13:40 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412140,https://www.medicalcountermeasures.gov/newsroom/2019/sepsis-algorithm/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:13:51 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412141,https://www.medicalcountermeasures.gov/newsroom/2019/cytovale-sepsis/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:14:01 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412142,https://www.medicalcountermeasures.gov/newsroom/2019/bacterial-from-viral/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:14:11 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412143,https://www.medicalcountermeasures.gov/newsroom/2019/modernize-influenza/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:14:22 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412144,https://www.medicalcountermeasures.gov/newsroom/2019/anthrax-lung-infections/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:14:31 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412145,https://www.medicalcountermeasures.gov/newsroom/2019/ebola-vaccine/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:14:40 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412148,https://www.medicalcountermeasures.gov/newsroom/2020/novel-coronavirus/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:15:06 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412150,https://www.medicalcountermeasures.gov/newsroom/2020/coronavirus-emergency/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:15:20 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412151,https://www.medicalcountermeasures.gov/newsroom/2020/audenztm-h5n1/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:15:28 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412152,https://www.medicalcountermeasures.gov/newsroom/2020/regeneron-therapeutic/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:15:36 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412153,https://www.medicalcountermeasures.gov/newsroom/2020/ncov-ez-baa/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:15:45 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412154,https://www.medicalcountermeasures.gov/newsroom/2020/janssen-coronavirus/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:15:52 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412155,https://www.medicalcountermeasures.gov/newsroom/2020/sanofi-ncov/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:16:01 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412156,https://www.medicalcountermeasures.gov/newsroom/2020/janssen-ncov/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:16:08 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412157,https://www.medicalcountermeasures.gov/newsroom/2020/covid19-diagnostic/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:16:15 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412159,https://www.medicalcountermeasures.gov/newsroom/2020/covid-19-diagnostic-test/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:16:32 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412208,https://www.medicalcountermeasures.gov/newsroom/2020/fda-eua-end/,undefined method `attributes' for nil:NilClass,"Mon, 21 Dec 2020 17:23:27 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412424,https://www.medicalcountermeasures.gov/barda/cbrn/anthrax/anthrax-antitoxins-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:03 +0000","Mon, 21 Dec 2020 16:27:26 +0000"
19412425,https://www.medicalcountermeasures.gov/barda/cbrn/anthrax/anthrax-vaccines-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:08 +0000","Mon, 21 Dec 2020 16:27:26 +0000"
19412427,https://www.medicalcountermeasures.gov/barda/cbrn/smallpox/smallpox-antivirals-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:22 +0000","Mon, 21 Dec 2020 16:27:26 +0000"
19412428,https://www.medicalcountermeasures.gov/barda/cbrn/smallpox/smallpox-vaccines-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:25 +0000","Mon, 21 Dec 2020 16:27:26 +0000"
19412435,https://www.medicalcountermeasures.gov/barda/cbrn/diagnostics-and-biodosimetry/biothreat-diagnostics-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:10 +0000","Mon, 21 Dec 2020 16:27:26 +0000"
19412436,https://www.medicalcountermeasures.gov/barda/cbrn/diagnostics-and-biodosimetry/biodosimetry-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:14 +0000","Mon, 21 Dec 2020 16:27:26 +0000"
19412446,https://www.medicalcountermeasures.gov/barda/cbrn/ebola/ebola-therapeutics-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:16 +0000","Mon, 21 Dec 2020 16:27:27 +0000"
19412447,https://www.medicalcountermeasures.gov/barda/cbrn/ebola/ebola-vaccines-program/,undefined method `attributes' for nil:NilClass,"Thu, 11 Mar 2021 02:16:19 +0000","Mon, 21 Dec 2020 16:27:27 +0000"
20454559,https://www.medicalcountermeasures.gov/stories/,Redirected to https://www.medicalcountermeasures.gov/oops.htm?aspxerrorpath=/stories/,"Tue, 22 Jun 2021 16:22:27 +0000","Tue, 22 Jun 2021 16:22:24 +0000"
19412552,https://www.medicalcountermeasures.gov/lightning-talks/,Redirected to https://www.medicalcountermeasures.gov/oops.htm?aspxerrorpath=/lightning-talks/,"Mon, 21 Dec 2020 18:09:36 +0000","Mon, 21 Dec 2020 16:27:31 +0000"
19412304,https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2018/lightning-talks/,Redirected to https://www.medicalcountermeasures.gov/oops.htm?aspxerrorpath=/federal-initiatives/public-meetings/barda-industry-day-2018/lightning-talks/,"Mon, 21 Dec 2020 17:36:28 +0000","Mon, 21 Dec 2020 16:27:21 +0000"
20146188,https://www.medicalcountermeasures.gov/newsroom/2021/enalare/,Redirected to https://www.medicalcountermeasures.gov/newsroom/enalare/,"Thu, 27 May 2021 14:24:07 +0000","Tue, 27 Apr 2021 12:23:09 +0000"
19674047,https://www.medicalcountermeasures.gov/barda/cbrn-home/,Redirected to https://www.medicalcountermeasures.gov/barda/cbrn/,"Mon, 05 Apr 2021 02:24:08 +0000","Fri, 05 Feb 2021 02:16:56 +0000"
19411960,https://www.medicalcountermeasures.gov/,OK,"Wed, 16 Jun 2021 20:23:50 +0000","Mon, 21 Dec 2020 16:27:06 +0000"
19411961,https://www.medicalcountermeasures.gov/about-us/,OK,"Tue, 25 May 2021 18:23:50 +0000","Mon, 21 Dec 2020 16:27:06 +0000"
19411962,https://www.medicalcountermeasures.gov/newsroom/,OK,"Wed, 02 Jun 2021 18:26:26 +0000","Mon, 21 Dec 2020 16:27:06 +0000"
19411963,https://www.medicalcountermeasures.gov/newsroom/2013/,OK,"Sun, 13 Jun 2021 10:20:12 +0000","Mon, 21 Dec 2020 16:27:07 +0000"
19411964,https://www.medicalcountermeasures.gov/newsroom/2013/now-open-broad-agency-announcements/,OK,"Mon, 21 Jun 2021 22:20:34 +0000","Mon, 21 Dec 2020 16:27:07 +0000"
19411966,https://www.medicalcountermeasures.gov/newsroom/2013/asst-secretary-nicole-lurie-approved-influenza-vaccine-novel-technology/,OK,"Mon, 21 Jun 2021 22:20:37 +0000","Mon, 21 Dec 2020 16:27:07 +0000"
19411993,https://www.medicalcountermeasures.gov/newsroom/2013/hhs-pursues-nerve-agent-anti-seizure-drug-for-children-and-adults/,OK,"Mon, 21 Jun 2021 22:20:39 +0000","Mon, 21 Dec 2020 16:27:08 +0000"
19411997,https://www.medicalcountermeasures.gov/newsroom/2014/,OK,"Sun, 13 Jun 2021 10:20:15 +0000","Mon, 21 Dec 2020 16:27:08 +0000"
19412000,https://www.medicalcountermeasures.gov/newsroom/2014/now-open-broad-agency-announcements/,OK,"Mon, 21 Jun 2021 22:20:42 +0000","Mon, 21 Dec 2020 16:27:08 +0000"
19412013,https://www.medicalcountermeasures.gov/newsroom/2015/,OK,"Sun, 13 Jun 2021 10:20:17 +0000","Mon, 21 Dec 2020 16:27:09 +0000"
19412034,https://www.medicalcountermeasures.gov/newsroom/2015/broad-agency-announcements/,OK,"Mon, 21 Jun 2021 22:20:44 +0000","Mon, 21 Dec 2020 16:27:10 +0000"
19412041,https://www.medicalcountermeasures.gov/newsroom/2016/,OK,"Sun, 13 Jun 2021 10:20:20 +0000","Mon, 21 Dec 2020 16:27:10 +0000"
19412073,https://www.medicalcountermeasures.gov/newsroom/2017/,OK,"Sun, 13 Jun 2021 10:20:22 +0000","Mon, 21 Dec 2020 16:27:11 +0000"
19412097,https://www.medicalcountermeasures.gov/newsroom/2018/,OK,"Sun, 13 Jun 2021 10:20:25 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412099,https://www.medicalcountermeasures.gov/newsroom/2018/enact-and-sepsis/,OK,"Mon, 21 Jun 2021 22:20:45 +0000","Mon, 21 Dec 2020 16:27:12 +0000"
19412112,https://www.medicalcountermeasures.gov/newsroom/2018/bid2018/,OK,"Mon, 21 Jun 2021 22:20:50 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412115,https://www.medicalcountermeasures.gov/newsroom/2018/lightning-talk-applications/,OK,"Mon, 21 Jun 2021 22:20:52 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412123,https://www.medicalcountermeasures.gov/newsroom/2019/,OK,"Sun, 13 Jun 2021 10:20:27 +0000","Mon, 21 Dec 2020 16:27:13 +0000"
19412130,https://www.medicalcountermeasures.gov/newsroom/2019/lightning-talk-applications-2019/,OK,"Mon, 21 Jun 2021 22:20:54 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412138,https://www.medicalcountermeasures.gov/newsroom/2019/lightning-talks-selectees/,OK,"Mon, 21 Jun 2021 22:20:56 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412146,https://www.medicalcountermeasures.gov/newsroom/archive/,OK,"Sun, 13 Jun 2021 10:20:30 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412147,https://www.medicalcountermeasures.gov/newsroom/2020/,OK,"Sun, 13 Jun 2021 10:20:33 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412149,https://www.medicalcountermeasures.gov/newsroom/2020/ncov-market-research/,OK,"Mon, 21 Jun 2021 22:20:58 +0000","Mon, 21 Dec 2020 16:27:14 +0000"
19412158,https://www.medicalcountermeasures.gov/newsroom/2020/hologic-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:01 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412160,https://www.medicalcountermeasures.gov/newsroom/2020/cepheid-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:05 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412161,https://www.medicalcountermeasures.gov/newsroom/2020/mesa-biotech-covid-19/,OK,"Mon, 21 Jun 2021 22:21:07 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412162,https://www.medicalcountermeasures.gov/newsroom/2020/qiagen-covid-19/,OK,"Mon, 21 Jun 2021 22:21:13 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412163,https://www.medicalcountermeasures.gov/newsroom/2020/diasorin-covid-19/,OK,"Mon, 21 Jun 2021 22:21:16 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412164,https://www.medicalcountermeasures.gov/newsroom/2020/janessen-covid-19-various/,OK,"Mon, 21 Jun 2021 22:21:18 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412165,https://www.medicalcountermeasures.gov/newsroom/2020/moderna-covid-19-mrna/,OK,"Mon, 21 Jun 2021 22:21:22 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412166,https://www.medicalcountermeasures.gov/newsroom/2020/janssen-vaccine-covid-19/,OK,"Mon, 21 Jun 2021 22:21:24 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412167,https://www.medicalcountermeasures.gov/newsroom/2020/nanomix-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:27 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412168,https://www.medicalcountermeasures.gov/newsroom/2020/cue-sars-cov-2/,OK,"Mon, 21 Jun 2021 22:21:30 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412169,https://www.medicalcountermeasures.gov/newsroom/2020/luminex-nxtag-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:31 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412170,https://www.medicalcountermeasures.gov/newsroom/2020/sab-185/,OK,"Mon, 21 Jun 2021 22:21:33 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412171,https://www.medicalcountermeasures.gov/newsroom/2020/orasure-diagnostic/,OK,"Mon, 24 May 2021 00:27:16 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412172,https://www.medicalcountermeasures.gov/newsroom/2020/grilfols-plasma/,OK,"Mon, 21 Jun 2021 22:21:36 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412173,https://www.medicalcountermeasures.gov/newsroom/2020/genmark-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:38 +0000","Mon, 21 Dec 2020 16:27:15 +0000"
19412174,https://www.medicalcountermeasures.gov/newsroom/2020/luminex-aries-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:40 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412175,https://www.medicalcountermeasures.gov/newsroom/2020/emergent-plasma/,OK,"Mon, 21 Jun 2021 22:21:43 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412176,https://www.medicalcountermeasures.gov/newsroom/2020/genetech/,OK,"Mon, 21 Jun 2021 22:21:45 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412177,https://www.medicalcountermeasures.gov/newsroom/2020/plasma-immunotherapies/,OK,"Mon, 21 Jun 2021 22:21:47 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412178,https://www.medicalcountermeasures.gov/newsroom/2020/sns-donations-1/,OK,"Mon, 21 Jun 2021 22:21:51 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412179,https://www.medicalcountermeasures.gov/newsroom/2020/diasorin/,OK,"Mon, 21 Jun 2021 22:21:53 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412180,https://www.medicalcountermeasures.gov/newsroom/2020/vela-diagnostic/,OK,"Mon, 21 Jun 2021 22:21:57 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412181,https://www.medicalcountermeasures.gov/newsroom/2020/psc-sanofi-recombinant/,OK,"Mon, 24 May 2021 00:27:23 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412182,https://www.medicalcountermeasures.gov/newsroom/2020/arc-donors/,OK,"Mon, 21 Jun 2021 22:22:00 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412183,https://www.medicalcountermeasures.gov/newsroom/2020/hememics-diagnostic/,OK,"Mon, 21 Jun 2021 22:22:03 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412184,https://www.medicalcountermeasures.gov/newsroom/2020/tangen-diagnostic/,OK,"Mon, 21 Jun 2021 22:22:04 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412185,https://www.medicalcountermeasures.gov/newsroom/2020/cytovale-diagnostic/,OK,"Mon, 21 Jun 2021 22:22:09 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412186,https://www.medicalcountermeasures.gov/newsroom/2020/inbios-diagnostic/,OK,"Mon, 21 Jun 2021 22:22:10 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412187,https://www.medicalcountermeasures.gov/newsroom/2020/americas-blood-centers/,OK,"Mon, 21 Jun 2021 22:22:15 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412188,https://www.medicalcountermeasures.gov/newsroom/2020/cerus-intercept/,OK,"Mon, 21 Jun 2021 22:22:18 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412189,https://www.medicalcountermeasures.gov/newsroom/2020/hologic-assay/,OK,"Mon, 21 Jun 2021 22:22:21 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412190,https://www.medicalcountermeasures.gov/newsroom/2020/mayo-clinic/,OK,"Mon, 21 Jun 2021 22:22:24 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412191,https://www.medicalcountermeasures.gov/newsroom/2020/phlow-us-manufacturing/,OK,"Mon, 21 Jun 2021 22:22:27 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412192,https://www.medicalcountermeasures.gov/newsroom/2020/beckman-coulter/,OK,"Mon, 21 Jun 2021 22:22:29 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412193,https://www.medicalcountermeasures.gov/newsroom/2020/vitalconnect/,OK,"Mon, 21 Jun 2021 22:22:32 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412194,https://www.medicalcountermeasures.gov/newsroom/2020/philips-lumify/,OK,"Mon, 21 Jun 2021 22:22:36 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412195,https://www.medicalcountermeasures.gov/newsroom/2020/covid-vaccine/,OK,"Sun, 23 May 2021 18:22:54 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412196,https://www.medicalcountermeasures.gov/newsroom/2020/merck-iavi/,OK,"Mon, 24 May 2021 00:27:29 +0000","Mon, 21 Dec 2020 16:27:16 +0000"
19412197,https://www.medicalcountermeasures.gov/newsroom/2020/genentech-therapeutic/,OK,"Mon, 21 Jun 2021 22:22:39 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412198,https://www.medicalcountermeasures.gov/newsroom/2020/emergent-manufacturing/,OK,"Mon, 21 Jun 2021 22:22:44 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412199,https://www.medicalcountermeasures.gov/newsroom/2020/quidel-diagnostic/,OK,"Mon, 21 Jun 2021 22:22:45 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412200,https://www.medicalcountermeasures.gov/newsroom/2020/siemens-healthineers/,OK,"Mon, 21 Jun 2021 22:22:48 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412201,https://www.medicalcountermeasures.gov/newsroom/2020/evidaton-health-wearable/,OK,"Mon, 21 Jun 2021 22:22:50 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412202,https://www.medicalcountermeasures.gov/newsroom/2020/moderna-vaccine/,OK,"Mon, 21 Jun 2021 22:22:52 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412203,https://www.medicalcountermeasures.gov/newsroom/2020/astrazeneca/,OK,"Mon, 21 Jun 2021 22:22:55 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412204,https://www.medicalcountermeasures.gov/newsroom/2020/chembiozikafda/,OK,"Mon, 21 Jun 2021 22:22:58 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
19412205,https://www.medicalcountermeasures.gov/newsroom/2020/sepsisalliance/,OK,"Mon, 21 Jun 2021 22:23:00 +0000","Mon, 21 Dec 2020 16:27:17 +0000"
