path,"title_en","description_en","content_en",created,changed,tags
"https://www.medicalcountermeasures.gov/projectmaps/domestic/",,,,,"May 7th 2021, 10:29:44.000",
"https://www.medicalcountermeasures.gov/trl/","MedicalCountermeasures.gov",,"Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"July 29th 2020, 17:27:38.000",
"https://www.medicalcountermeasures.gov/app/barda/coronavirus/COVID19-Support.aspx","BARDA’s COVID-19 Medical Countermeasure Support Service Partners","BARDA is rapidly executing new partnerships and building a robust COVID-19 MCM Portfolio because Americans deserve to have safe, effective medical products.","Skip to main content . U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA Coronavirus Resources: Coronavirus.gov Coronavirus Disease 2019 (COVID-19) What the U.S. Government is Doing BARDA’s COVID-19 Medical Countermeasure Support Service Partners This page is updated regularly, but may not include all awards Doing Business with BARDA BARDA BAA: COVID-19 Areas of Interest BARDA is investing in an array of medical countermeasures to diagnose, treat, or protect against the 2019 novel coronavirus under the BARDA Broad Agency Announcement (BAA-18-100-SOL-00003). Learn More Doing Business with BARDA Novel Coronavirus EZ-BAA To spur innovation, BARDA has issued its business-friendly, streamlined Easy Broad Agency Announcement (EZ-BAA) to support a number of new medical countermeasures to fight the COVID-19 outbreak. Learn More Doing Business with BARDA 2019 Novel Coronavirus Federal Market Research Initiative If you are interested in partnering with the federal government on a COVID-19 medical countermeasure, submit your ideas to a platform that reaches a host of potential federal partners! Learn More Website Refresh www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"August 12th 2020, 14:10:45.000",
"https://www.medicalcountermeasures.gov/barda/series/numerous/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"November 30th 2020, 11:52:04.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2019/hotel-accommodations/","BID 2019 – Hotel Accommodations",,"Loading... Hotel Accommodations Grand Hyatt Washington 1000 H Street, NWWashington, DC 20001 https://www.hyatt.com/en-US/hotel/washington-dc/grand-hyatt-washington/wasgh?src=corp_lclb_gmb_seo_nam_wasghReservations: 1-888-591-1234 Washington Marriott at Metro Center 775 12th Street NWWashington, DC 20005 https://www.marriott.com/hotels/travel/wasmc-washington-marriott-at-metro-center/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6feReservations: 1-888-236-2427 J.W. Marriott 1331 Pennsylvania Avenue, NWWashington, DC 20004 www.marriot.com/hotels/hotel-rooms/wasjw-jw-marriot-washington-dcReservations: 1-888-236-2427 The St. Regis 923 16th and K Streets, N.W.,Washington, DC 20006 http://www.stregiswashingtondc.com/Reservations: 888-627-8087 SOFITEL 806 15th St NW,Washington, DC 20005 http://www.sofitel-washington-dc.com/Reservations: (202) 730-8800 Willard Intercontinental Hotel 1401 Pennsylvania Ave, NWWashington, DC 20004 www.ihg.com/intercontinental/hotels/gb/en/washington/washa/hoteldetailReservations: (202) 628-9100 W - Hotel 515 15th Street, NWWashington, DC 20004 www.wwashingtondc.comReservations: (202) 661-2400 The Hay-Adams 800 16th Street, NWWashington, DC 20006 http://www.hayadams.com/Reservations: (202) 638-6600 Kimpton Donovan (Donovan House) 1155 14th St NW,Washington, DC 20005 http://www.donovanhoteldc.com/Reservations: (888) 550-0012 Renaissance Hotel 999 Ninth St, NWWashington, DC 20001 www.marriott.com/hotels/travel/wasrb-renaissance-washington-dc-downtown-hotelReservations: 1-888-236-2427 The Jefferson 1200 16th St NWWashington, DC 20036 https://www.jeffersondc.com/Reservations: 877-313-9749 Hamilton Hotel Washington DC 1001 14th Street NWWashington, DC 20005 http://hamiltonhoteldc.comReservations: (866) 407-1764 Presented By",,"October 3rd 2019, 10:09:20.000",
"https://www.medicalcountermeasures.gov/federal-initiatives/public-meetings/barda-industry-day-2017/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Login Register Home Federal Initiatives Public Meetings BARDA Industry Day 2017 Take A Survey Provide Feedback Participants List Registered Attendees Washington, D.C. 1300 Pennsylvania Avenue NW Presentations Agenda & Breakout Sessions Keynote Speakers Robert Kadlec, M.D. Assistant Secretary for Preparedness and Response U.S. Department of Health and Human Services Dr. Robert Kadlec is the Assistant Secretary for Preparedness and Response (ASPR) at the U.S. Department of Health & Human Services (HHS). The ASPR serves as the Secretary’s principal advisor on matters related to public health emergencies, including bioterrorism... Senator Tom Daschle Founder and CEO, The Daschle Group Senator Daschle is the Founder and CEO of The Daschle Group, A Public Policy Advisory of Baker Donelson. The Daschle Group is a full-service strategic advisory firm that advises clients on a broad array of economic, policy and political issues...Select the Speaker Info button for additional information on Keynote and Featured Speakers Speaker Info Accommodations & Travel Ronald Reagan Building & International Trade Center 1300 Pennsylvania Avenue NWWashington, DC 20004 Hotels Directions DC Metro Registration If you were unable to register online there will be limited onsite registration support available both mornings of the event. Pre-Registration Closed About BARDA Industry Day BARDA remains committed to engaging with our industry and government partners to fulfill our mission, saving lives and protecting America through the research and development of medical countermeasures against serious threats. The theme of BARDA Industry Day 2017 is: Innovation in products and partnerships for flexible, dynamic response capabilities. To learn more about BARDA Industry Day and this year’s event click the About BID link below. Engage and network with members of ASPR, BARDA, AMCG and other government and industry stakeholders Learn about BARDA’s strategic goals for FY18 and beyond Get updates on our Influenza and CBRN programs Learn about the various contracting mechanisms BARDA utilizes Experiences partnering with BARDA About BID Presented By Contact Us Question or concerns: Connect With Us #BARDA2017",,"August 14th 2019, 10:49:59.000","[""medicalcountermeasures"",""hhs"",""""]"
"https://www.medicalcountermeasures.gov/federal-initiatives/strategies-and-reports/","Strategies and Reports",,"Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA Strategies and Reports Public Meetings Procurements and Grants Strategies and Reports Guidance Resources FILTER RESULTS: LATEST Public Meetings Procurements and Grants Strategies and Reports Guidance Resources Strategies and Reports Strategies and Reports Chemical, Biological, Radiological, and Nuclear Strategies National Biodefense Strategy 2018 (PDF - 3.12 MB) BARDA Strategic Plan. 2011-2016 (PDF - 2.29MB) FDA Medical Countermeasures Initiative Strategic Plan. 2012-2016 (PDF) National Security Council ""National Strategy for Countering Biological Threats."" 2009 ( PDF) BioDefense for the 21 st Century. 2004. (HTML) Strategies and Reports Public Health Emergency Medical Countermeasures Enterprise (PHEMCE) PHEMCE Strategy and Implementation Plan, 2017-2018 (PDF - 986 KB) PHEMCE Strategy and Implementation Plan, 2016 (PDF - 2.3 MB) PHEMCE Strategy and Implementation Plan, 2015 (PDF - 925 KB) PHEMCE Strategy and Implmentation Plan, 2014 (PDF 3.12 MB) PHEMCE Strategy, 2012 (PDF - 2.8 MB) PHEMCE Implementation Plan. 2012 (PDF - 3.12 MB) The Public Health Emergency Medical Countermeasures Enterprise Review. 2010 (PDF - 336 KB) PHEMCE Strategy for Chemical, Biological, Radiological, and Nuclear Threats. 2007. (HTML) Strategies and Reports NIH Strategic Planning NIH Strategic Plan and Research Agenda for Medical Countermeasures Against Radiological and Nuclear Threats. 2005 ( PDF) NIH Strategic Plan and Research Agenda for Medical Countermeasures Against Radiological and Nuclear Threats Progress Report. 2012 ( PDF) NIH Strategic Plan and Research Agenda for Medical Countermeasures Against Chemical Threats. 2007 ( PDF) NIAID Strategic Plan for Biodefense Research. 2007 Update ( PDF) NIAID Biodefense Research Agenda for CDC Category A Agents Press Report. 2006 ( PDF) NIAID Biodefense Research Agenda for Category B and C Priority Pathogens. 2003. (PDF - 1.44 MB)* NIAID Biodefense Research Agenda for CDC Category A Agents. 2002. (PDF - 1.04 MB)* Strategies and Reports Pandemic Influenza Pandemic Influenza Plan 2017 (PDF - 1.0 MB) HHS H1N1 Influenza Improvement Plan. 2012 (PDF - 1.1 MB) HHS Retrospective on the 2009 H1N1 Influenza Pandemic to Advance All Hazards Preparedness. 2012 (PDF - 558 KB) President's Council of Advisors on Science and Technology ""Report to the President on Reengineering the Influenza Vaccine Production Enterprise to Meet the Challenges of Pandemic Influenza."" 2010 (PDF) President's Council of Advisors on Science and Technology ""Report to the President on U.S. Preparations for 2009 H1N1 Influenza."" 2009 (PDF) National Strategy for Pandemic Influenza. 2005. (PDF - 707 KB) National Strategy for Pandemic Influenza: Implementation Plan. 2006. (PDF - 4 MB) HHS Pandemic Influenza Plan. 2005. (PDF - 5.7 MB) HHS Pandemic Influenza Implementation Plan. 2006. (HTML) Community Strategy for Pandemic Influenza Mitigation. 2007. (PDF 1.97) Strategies and Reports CBRN and Medical Countermeasure Reports National Biodefense Science Board Report ""Optimizing Industrial Involvement in Medical Countermeasure Development."" 2010 (PDF) National Biodefense Science Board Report ""Where are the Countermeasures? Protecting America's Health from CBRN Threats."" 2010 ( PDF - 644Kb) Project BioShield Annual Report 2014. (PDF – 1.44 MB) Project BioShield Annual Report 2013. (PDF - 501 KB) Project BioShield Annual Report 2012. (PDF - 3.43 MB) Project BioShield Annual Report 2011. (PDF - 1.54 MB) Project BioShield Annual Report 2010. (PDF - 2.4 MB) Project BioShield Annual Report 2009. (PDF - 3.92 MB) Project BioShield Annual Report. 2007-2008. (PDF - 3.31 MB) Project BioShield Annual Report. 2006-2007. (PDF - 2.67 MB) Project BioShield Annual Report. 2004-2006. ( PDF - 37.73 MB) Giving Full measure to Countermeasures: Addressing Problems in the DoD Program to Develop Medical Countermeasures Against Biological Warfare Agents. 2004. ( HTML) The Anthrax Vaccine: Is It Safe? Does It Work? 2002. ( HTML) Presidential Commission for the Study of Bioethical Issues “Safeguarding Children: Pediatric Medical Countermeasure Research” 2013 (PDF) Strategies and Reports External Resources Pandemic Influenza.gov Office of the Assistant Secretary for Preparedness and Response Project BioShield Pandemic Influenza Centers for Disease Control and Prevention Emergency Preparedness and Response Strategic National Stockpile Food and Drug Administration Counterterrorism Pandemic Influenza Vaccines and Biological Products Drugs Medical Devices Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"August 11th 2019, 15:36:41.000",
"https://www.medicalcountermeasures.gov/barda/influenza-and-emerging-infectious-diseases/coronavirus/","New CoronaVirus TBD",,"Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA New CoronaVirus TBD Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"August 14th 2020, 19:19:16.000",
"https://www.medicalcountermeasures.gov/hhscentersforinnovation/manufacturing-webinar/","- My ASP.NET Application","Your description","Application name",,"August 11th 2019, 15:36:41.000","[""medicalcountermeasures"",""hhs"",""""]"
"https://www.medicalcountermeasures.gov/barda/phemce-management/2006-bioshield-stakeholders-workshop/2006-bioshield-agenda/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Login Register Home BARDA PHEMCE Management 2006 BioShield Stakeholders Workshop 2006 BioShield Agenda BioShield Stakeholders Workshop BioShield Stakeholders Workshop Agenda September 25 (Day 1) 8:00 – 8:30am On-site Registration 8:00am – 5:30pm “Help Desk” Informational Booths Available Opening Session 8:30 – 8:35am Welcome and introduction of ASPHEP: Dr. Carol Linden , Acting Principal Deputy Director, Office of Public Health Emergency Medical Countermeasures, Office of Public Health Emergency Preparedness, Department of Health and Human Services 8:35 – 8:40am Introduction of Secretary: RADM Craig Vanderwagen , Assistant Secretary for Public Health Emergency Preparedness, Department of Health and Human Services 8:40 – 9:00am Secretary Michael O. Leavitt , Department of Health and Human Services 9:00 – 9:20am Dr. Rajeev Venkayya , Special Assistant to the President for Biodefense, Homeland Security Council, Executive Office of the President 9:20 – 9:40am Ms. Ellen Embrey , Deputy Assistant Secretary of Defense for Force Health Protection and Readiness, Department of Defense Session I: Public Health Emergency Medical Countermeasures Enterprise (PHEMCE) Strategy for Chemical, Biological, Radiological, and Nuclear (CBRN) Threats 9:40 – 10:10am Introduction to HHS PHEMC Enterprise and the PHEMCE Strategy: RADM Craig Vanderwagen , Assistant Secretary for Public Health Emergency Preparedness, Department of Health and Human Services 10:10 – 10:30am Dr. Elias A. Zerhouni , Director, National Institutes of Health, Department of Health and Human Services 10:30 – 10:50am Dr. Andrew C. von Eschenbach , Acting Commissioner, Food and Drug Administration, Department of Health and Human Services 10:50 – 11:10am Dr. Julie L. Gerberding , Director, Centers for Disease Control and Prevention, Department of Health and Human Services 11:10 – 11:30am COFFEE 11:30am – 1:15pm Stakeholder Panels 11:30 – 12:00pm Panel 1: Industry (Moderator: Dr. Monique K. Mansoura , HHS/OPHEP/ OPHEMC) Chris Colwell , Director, Healthcare Regulatory Affairs, Biotechnology Industry Organization (BIO) Tom McKenna , Chair, Health Emergency Response Work Group, Pharmaceutical Research and Manufacturers of America (PhRMA) Mark Leahey , Executive Director, Medical Device Manufacturers Association Janet Trunzo , Executive Vice President Technology and Regulatory Affairs, AdvaMed 12:00 – 12:30pm Panel 2: Academia/ Science (Moderator: Dr. Carol Linden , HHS/OPHEP/ OPHEMC) Dr. Tara O’Toole , CEO and Director, the Center for Biosecurity of the University of Pittsburgh Medical Center Dr. Debra Anderson , Associate Director, Great Lakes Biodefense Research Center of Excellence Dr. Paul Okunieff , Centers for Countermeasures against Radiation, Chairman, Department of Radiation Oncology, University of Rochester Medical Center 12:30 – 1:15pm Panel 3: Medicine and Public Health (Moderator: Dr. Gerald Parker , Principal Deputy Assistant Secretary HHS/OPHEP) Dr. James J. James , Director, Disaster Preparedness, American Medical Association Nancy L. Hughes , Director of the Center for Occupational and Environmental Health, American Nurses Association Dr. Georges Benjamin , Executive Director, American Public Health Association Dr. Paul E. Jarris , Executive Director, Association of State and Territorial Health Officials Dr. Michael Fraser , Deputy Executive Director, National Association of County and City Health Officials 1:15 – 2:45 pm LUNCH 2:45 – 4:45 pm: Work Session I: PHEMCE Strategy for CBRN Threats—Stakeholder Response Focus Areas: Relative Hierarchy of CBRN Threat Classes (Biological versus Chemical versus Radiological/Nuclear) Addressing Top Priority versus All Threats Traditional, Enhanced, Emerging, and Advanced Threats Medical versus Non-medical Countermeasures Specific versus Broad Spectrum or Fixed versus Flexible Defenses Prevention/Mitigation versus Treatment Acute versus Chronic Effects First Available versus Next Generation Medical Countermeasures General versus Special Populations Domestic versus International 4:45 – 5:45pm NETWORKING/SOCIAL HOUR 6:00pm ADJOURN DAY 1 September 26 (Day 2) 8:00am – 5:00 pm “Help Desk” Informational Booths Available Session II: CBRN Threats and Medical/Public Health Consequences 8:00 – 8:10am Welcome and First Day Review: RADM Craig Vanderwagen , Assistant Secretary for Public Health Emergency Preparedness, Department of Health and Human ServicesSession Chair: Dr. Carol Linden (HHS/OPHEP/OPHEMC) 8:10 – 8:30am Chemical, Biological, Radiological, and Nuclear Threat Assessments: Dr. John Vitko , Science and Technology Directorate, Department of Homeland Security 8:30 – 8:50am Medical/Public Health Consequence Modeling: Dr. Peter Highnam , Modeler, Office of Public Health Emergency Medical Countermeasures, Office of Public Health Emergency Preparedness, Department of Health and Human Services 8:50 – 9:10am Medical Countermeasures in a Public Health Emergency: Dr. R. Tom Sizemore III , Acting Deputy Director, Office of Preparedness and Emergency Operations, Office of Public Health Emergency Preparedness, Department of Health and Human Services 9:10 – 9:30am Threat Surveillance/ Detection and Medical Countermeasure Utilization and Deployment: CAPT Dan Sosin , Senior Advisor for Science and Public Health Practice, Coordinating Office for Terrorism, Preparedness and Emergency Response, Centers for Disease Control and Prevention, Department of Health and Human Services 9:30 – 10:00am Session II Q and A: Panel of plenary speakers will answer written and oral questions from audience 10:00 – 10:20am BREAK Session III: Medical Countermeasure Research, Development, and Acquisition 10:20 – 10:30am Session Chair: Dr. Jerome Donlon (HHS/OPHEP/ OPHEMC) 10:30 – 10:50am Biodefense Research and Development Priorities/ Programs: Dr. Michael Kurilla, Director, Office of Biodefense Research Activities in the Division of Microbiology and Infectious Diseases, Associate Director for Biodefense Product Development, National Institute of Allergy and Infectious Disease, National Institutes of Health, Department of Health and Human Services 10:50 – 11:10am FDA Role in Biodefense: RADM Boris Lushniak , Assistant Commissioner, Office of Counterterrorism Policy and Planning, Food and Drug Administration, Department of Health and Human Services 11:10 – 11:30pm Establishment and Prioritization of Medical Countermeasure Requirements: Dr. Monique K. Mansoura , Acting Deputy Director for Policy, Planning and Requirements, Office of Public Health Emergency Medical Countermeasures, Department of Health and Human Services 11:30 – 11:50pm Acquisition Process Programs and Policy under Project BioShield: Dr. Carol Linden , Acting Principal Deputy Director, Office of Public Health Emergency Medical Countermeasures, Office of Public Health Emergency Preparedness, Department of Health and Human Services 11:50 – 12:30pm Session III Q and A: Panel of plenary speakers will answer written and oral questions from audience 12:30 – 2:00pm LUNCH 2:00 – 4:00pm Work Session II: Public Health Consequences and Medical Countermeasure Research, Development, and Utilization—Stakeholder Response Focus Areas: Medical Countermeasure Research and Development Pipeline Establishment and Prioritization of Medical Countermeasure Requirements Acquisition Process and Policy under Project BioShield Reciprocal Influences Between Medical Countermeasure Development and USG Utilization Needs Leveraging Experiences in Addressing Pandemic Influenza to Inform CBRN Efforts USG and External Stakeholder Interactions Closing Session 4:15 – 4:25 pm Medical Countermeasure Development and Acquisition— Path Forward under the PHEMCE Strategy: Dr. Carol Linden , Acting Principal Deputy Director, Office of Public Health Emergency Medical Countermeasures, Office of Public Health Emergency Preparedness, Department of Health and Human Services 4:25 – 4:30pm Closing Remarks: Dr. Gerald Parker , Principal Deputy Assistant Secretary, Office of Public Health Emergency Preparedness, Department of Health and Human Services 4:30 pm WORKSHOP ADJOURNS Return to BioShield Stakeholders Workshop",,"August 14th 2020, 19:19:35.000","[""medicalcountermeasures"",""hhs"",""""]"
"https://www.medicalcountermeasures.gov/barda/series/cue-inc/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"November 23rd 2020, 13:21:47.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/websitedisclaimers/","Website Disclaimers",,"Skip to main content U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA Website Disclaimers Help Share this Important Information Unless otherwise noted, material presented on the MedicalCountermeasures.gov Web site is considered federal government information and is in the public domain. That means this information may be freely copied and distributed. We request that you use appropriate attribution to MedicalCountermeasures.gov. Many checklists and other materials are available in PDF format for ease of duplication. Note that if material is adapted or modified, all MedicalCountermeasures.gov citations must be removed. If copyrighted content, documents, images, or other materials appear on MedicalCountermeasures.gov, it will be noted, and the copyright holder must be consulted before that material may be reproduced. Web site managers are encouraged to link to MedicalCountermeasures.gov. Please identify the site as providing centralized scheduling for meetings with U.S. government agencies on medical countermeasures against public health threats, both naturally occurring and manmade. ________________________________________ Endorsement Disclaimer - Links to Other Sites Our Web site has links to many other websites. You are subject to that site's privacy policy when you leave our site. Reference in this Web site to any specific commercial products, process, service, manufacturer, or company does not constitute its endorsement or recommendation by the U.S. government or the Department of Health and Human Services (MCM). MCM is not responsible for the contents of any ""off-site"" web page referenced from this server. ________________________________________ Endorsement Disclaimer - Pop-Up Advertisements When visiting our Web site, your Web browser may produce pop-up advertisements. These advertisements were most likely produced by other Web sites you visited or by third party software installed on your computer. The U.S. Department of Health and Human Services does not endorse or recommend products or services for which you may view a pop-up advertisement on your computer screen while visiting our site. ________________________________________ Information Disclaimer The information provided using this Web site is only intended to be general summary information to the public. It is not intended to take the place of either the written law or regulations. ________________________________________ Intrusion Detection This site is maintained by the U.S. government. It is protected by various provisions of Title 18, U.S. Code. Violations of Title 18 are subject to criminal prosecution in federal court. For site security purposes and to ensure that this service remains available to all users, we employ software programs to monitor traffic to identify unauthorized attempts to upload or change information, or otherwise cause damage. In the event of authorized law enforcement investigations, and pursuant to any required legal process, information from these sources may be used to help identify an individual. Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"August 11th 2019, 15:36:41.000",
"https://www.medicalcountermeasures.gov/publications/project-bioshield-annual-report-to-congress-2011/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"August 11th 2019, 15:36:42.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/publications/phemce-strategy-and-implementation-plan-2014/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"August 11th 2019, 15:36:42.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/barda/series/tangen-biosciences-inc/","MedicalCountermeaures.gov - Home","Your description","Skip to main content Public Health Emergency U.S. Department of Health & Human Services Medical Countermeasures Search Submit Home Oops Oops! We apologize, but an error occurred and your request could not be completed. This error has been logged. If you have additional information regarding what may have caused this error, please contact us. Back to home page",,"November 23rd 2020, 13:21:47.000","[""your keywords""]"
"https://www.medicalcountermeasures.gov/newsroom/2020/siemenscov2ag/","BARDA partners with Siemens Healthineers to expedite development of a high-throughput, automated antigen test for COVID-19","BARDA entered into a partnership with Siemens Healthineers to accelerate development of the SARS-CoV-2 Antigen assay (CoV2Ag)","U.S. Department of Health & Human Services Public Health Emergency Login | Register X I WANT TO FIND Search FEATURED SEARCHES: Coronavirus BARDA Industry Day PRISM TechWatch Announcements & Media BARDA BARDA partners with Siemens Healthineers to expedite development of a high-throughput, automated antigen test for COVID-19 WEB ANNOUNCEMENT Share BARDA entered into a partnership with Siemens Healthineers to accelerate development of the SARS-CoV-2 Antigen assay (CoV2Ag)*. BARDA previously funded the Siemens Healthineers ADVIA Centaur SARS-CoV-2 Total (COV2T) assay and the Atellica IM SARS-CoV-2 Total (COV2T) assay antibody test in May 2020. The CoV2Ag diagnostic test is a chemiluminescent immunoassay in development for the qualitative detection of SARS-CoV-2 antigens in nasal swabs or saliva specimens from individuals with known or suspected exposure to SARS-CoV-2 virus, or who are displaying symptoms suggestive of active viral infection. A high-throughput, automated, laboratory-based antigen test for COVID-19 can screen large numbers of people and deliver results in minutes, rather than the hours required for most molecular tests. Siemens Healthineers has over 2,000 fully automated immunoassay analyzers in hospitals and mid- to high-volume reference laboratories across all 50 states that could run the CoV2Ag test. Siemens Healthineers immunoassay analyzers include the Atellica IM, which can run up to 440 tests per hour with a result in 10 minutes and the ADVIA Centaur XP and XPT analyzers, which can test up to 240 samples per hour with a result in 18 minutes. This award is one component of BARDA’s rapidly expanding COVID-19 medical countermeasure portfolio; visit BARDA’s COVID-19 Portfolio to learn more. * In development. Not available for sale. About Siemens Healthineers: The following information is provided by the company and does not indicate endorsement by the federal government of the company or its products. Siemens Healthineers AG (listed in Frankfurt, Germany: SHL) is shaping the future of Healthcare. As a leading medical technology company headquartered in Erlangen, Germany, Siemens Healthineers enables healthcare providers worldwide through its regional companies to increase value by empowering them on their journey towards expanding precision medicine, transforming care delivery, improving the patient experience, and digitalizing healthcare. Siemens Healthineers is continuously developing its product and service portfolio, with AI-supported applications and digital offerings that play an increasingly important role in the next generation of medical technology. These new applications will enhance the company’s foundation in in-vitro diagnostics, image-guided therapy, and in-vivo diagnostics. Siemens Healthineers also provides a range of services and solutions to enhance healthcare providers’ ability to provide high-quality, efficient care to patients. In fiscal 2020, which ended on September 30, 2020, Siemens Healthineers, which has approximately 54,000 employees worldwide, generated revenue of €14.5 billion and adjusted EBIT of €2.2 billion. Further information is available at www.siemens-healthineers.com. Share Last Updated: November 24, 2020 Share this article now! COVID-19 Medical Countermeasure Portfolio This award is one component of BARDA's expanding COVID-19 medical countermeasure portfolio; visit BARDA's COVID-19 Portfolio to learn more. Stay Connected Be the first to know about BARDA news and new awards. Sign-up for our email announcements: Follow Us Website Refresh - www.medicalcountermeasures.gov is pleased to announce a phased launch of our newly redesigned public website. We are making website improvements to provide a more modern and customer-centric web experience. Over the next several months you will see differences throughout the site while we continue implementing updates. Thank you for your understanding and please let us know if you have any questions: techwatchinbox@hhs.gov",,"November 24th 2020, 16:06:22.000",
